date,bases,open_access_bases,bytes,open_access_bytes
"04/27/2012",389853957759080,228276741818279,306730255031033,225364235468668
"04/28/2012",389914756130421,228337540189620,306770486822119,225404467259754
"04/29/2012",389917670823691,228340454882890,306776301679636,225410282117271
"04/30/2012",390325005851404,228747789910603,307035207031813,225669187469448
"05/01/2012",390833467371979,229256251431178,307354612366324,225988592803959
"05/02/2012",391085619568892,229412254569803,307511248073133,226091817051547
"05/03/2012",391671644486159,229833980806755,307885972174008,226388131548988
"05/04/2012",392059423901239,230221760221835,308174289959605,226676449334585
"05/05/2012",392069671307223,230232007627819,308182370536953,226684529911933
"05/06/2012",392132271164021,230294607484617,308224850206330,226727009581310
"05/07/2012",392661374178040,230823710498636,308572784503643,227074943878623
"05/08/2012",392960297290392,231122633610988,308783134087673,227285293462653
"05/09/2012",393754622073055,231349333430047,309238101571026,227426637736818
"05/10/2012",394913579823012,231663910086047,309804272994532,227633040821354
"05/11/2012",395808038695300,232320132588335,310392986653916,228118556104368
"05/12/2012",395955453626502,232340962279037,310476958308601,228133000606952
"05/13/2012",395961557566069,232347066218604,310482680004069,228138722302420
"05/14/2012",396425951515088,232811460167623,310764822777719,228420865076070
"05/15/2012",397621150398047,233960518754118,311615957093209,229249794706214
"05/16/2012",397806978156878,234008663024279,311757383069600,229283827869673
"05/17/2012",400013548989769,236142272198890,313087137346516,230556638680368
"05/18/2012",405243640523194,241168968767648,316303053903252,233678212490382
"05/19/2012",405253180560652,241178508805106,316309612125838,233684770712968
"05/20/2012",405435883728594,241186439757888,316401972973602,233690166884945
"05/21/2012",405808218437451,241515042100707,316621818674728,233889473975939
"05/22/2012",407641566052297,242949056218096,317677756563413,234756949070921
"05/23/2012",407961745306252,243039978468901,317846803771367,234817357796563
"05/24/2012",408035634853281,243113868015930,317901740669159,234872294694355
"05/25/2012",410851733202365,243552009916644,319573366171277,235186179645804
"05/26/2012",416607056656324,243632105393923,322896160096241,235243981980953
"05/27/2012",416673104785237,243698153522836,322930058538567,235277880423279
"05/28/2012",416893926013543,243737409438192,323041034745849,235302212050482
"05/29/2012",421783581070842,243828976242476,326313777741386,235387956713399
"05/30/2012",426723378388941,247181615246866,329719544387820,237661428980942
"05/31/2012",428950579842973,249268974217328,331219797795046,239070848638224
"06/01/2012",429674673615082,249722765488235,331640854310456,239367740971247
"06/02/2012",451821810540550,249725639781266,341394962970175,239370890894353
"06/03/2012",452474048835481,249874063793547,341869705552088,239468042013911
"06/04/2012",454035154324667,250377186466661,342909182509618,239805831637763
"06/05/2012",454729897535199,250570450216893,343423013592804,239947296924290
"06/06/2012",456163569175154,250977720107258,344450596173297,240230089957706
"06/07/2012",456844329278795,251139848352889,344929678108941,240325340802905
"06/08/2012",458436620496905,251458527840147,346066291801373,240525735803048
"06/09/2012",458748356341707,251520347748259,346297892731172,240567339540959
"06/10/2012",458775521855152,251547513261704,346314487659749,240583934469536
"06/11/2012",460718682785806,251893573051690,347222569983700,240795115256109
"06/12/2012",463799410942159,253094792497059,349145112141779,241746147886009
"06/13/2012",464514219053367,253165755768067,349520961560634,241791799865968
"06/14/2012",464792722180523,253263915497290,349654282456298,241848604563150
"06/15/2012",466415188950758,253584490250995,350768105406192,242062538895895
"06/16/2012",466681432991714,253586622865911,350961679271907,242064903652233
"06/17/2012",469638706113413,253799375527110,353142510030185,242223609479523
"06/18/2012",470293259534807,254204094140484,353600324546862,242484567729183
"06/19/2012",475536723513543,254373499237510,356884454418110,242596634302821
"06/20/2012",478308970230979,254489048379996,358933441153642,242760482034403
"06/21/2012",480922797145816,254843563787583,360900802945796,243024903454986
"06/22/2012",483577057300400,254871360271917,362900668967465,243047191164215
"06/23/2012",487596159385579,255097305460616,365915629105365,243191423681298
"06/24/2012",491038532109239,255157055253036,368489107829648,243230055841185
"06/25/2012",495712472421793,255549206248400,372037160013269,243562878991692
"06/26/2012",498410712229372,255662892561309,374025298318172,243641541063432
"06/27/2012",507420323541867,255869203898404,380917423584679,243844473958737
"06/28/2012",510135989865720,255966808412587,382804292724291,243901842458085
"06/29/2012",517232503679228,256030426471105,388241095041857,243963404495345
"06/30/2012",522431922873473,256298529579710,392213176450895,244191493966653
"07/01/2012",524884615419257,256663437758714,394002479961849,244399486833649
"07/02/2012",525930131759183,256853458377000,394824953037843,244566879047176
"07/03/2012",527134795358878,257386624168463,395705431869910,244971839720649
"07/04/2012",532937141162665,257644166394230,400160807852609,245135029588534
"07/05/2012",536662312451256,257708698812751,403071377412655,245208649035720
"07/06/2012",541857551143226,258113806312741,407157619629877,245596017850053
"07/07/2012",546016165116776,258170064408461,410363149572039,245641119903095
"07/08/2012",550139614453684,258205119791179,413524888458270,245673336911537
"07/09/2012",554746971354181,258932982694416,416948574058057,246134737365342
"07/10/2012",555922372581159,258954678312044,417836529477208,246153699353771
"07/11/2012",557612853616699,260565248518384,418902077936784,247179039781326
"07/12/2012",557892868910707,260845263812392,419079524992919,247356486837461
"07/13/2012",558281046017608,261233440919293,419327430622704,247604392467246
"07/14/2012",566091763811338,261287238929893,425314006152788,247644108346040
"07/15/2012",567513167540348,261297493122463,426404786600052,247651996496955
"07/16/2012",568885703126988,261582409921113,427418159862752,247833702550308
"07/17/2012",570040696611022,262198709723817,428217862655897,248223906967722
"07/18/2012",571819625423814,262261645516679,429573312269804,248266984536397
"07/19/2012",573178435629301,262320477962946,430620703639051,248316724623220
"07/20/2012",579804074017866,262756258972141,435646719706126,248598086327356
"07/21/2012",584972312652866,262756258972141,439599577562355,248598086327356
"07/22/2012",590013798164605,264008275844175,443327924569505,249429179672269
"07/23/2012",590878347809712,264386336591930,443823699041998,249660691804094
"07/24/2012",592624394587669,264463972962867,445218550196387,249709823128904
"07/25/2012",600817275937754,264485562585612,451652014570698,249725547722250
"07/26/2012",605539125487865,265691800475759,455155786671945,250539327038787
"07/27/2012",609801059047147,265805827368987,458393472674914,250621585379635
"07/28/2012",616902942949741,265820352055161,463816104873469,250631799019051
"07/29/2012",618609591397601,265826823491481,465173745279722,250635967981956
"07/30/2012",620199276426612,265879931109732,466430082096575,250673684419530
"07/31/2012",621676670724466,266354612573382,467435947045348,250980385494655
"08/01/2012",626110676375414,266686653301040,470970295908969,251319050678795
"08/02/2012",629183268640752,266733643139025,473417049076187,251397203856820
"08/03/2012",638164788220907,270272384073431,479528614502597,253625289569572
"08/04/2012",646240287151696,276312661562155,484838746749628,257359493949789
"08/05/2012",649492446432004,276312696348313,487335199654019,257359577296399
"08/06/2012",653513516146370,276880626155989,489986023985256,257713121536034
"08/07/2012",659088413134143,279115052848833,494074848130112,259135095283630
"08/08/2012",660475472481683,279210893493640,495153973887294,259197779504284
"08/09/2012",662412263481917,279915156991899,496541125222911,259616656706233
"08/10/2012",663356558197628,280407627328415,497183197918126,259900702154255
"08/11/2012",663756889467690,280413504100837,497492992499753,259907667319110
"08/12/2012",664856948725154,280413580047511,498361984607500,259907830432398
"08/13/2012",670914711656042,282840525758041,502280144898167,261900307262016
"08/14/2012",672213121500590,283743053305808,502985211488280,262349987385965
"08/15/2012",680794570687052,284059092741578,509355968165270,262543407798563
"08/16/2012",683990607044469,284067968519017,511700407507220,262552905715907
"08/17/2012",690276183052893,285922055597266,516216396907025,263690033679029
"08/18/2012",695709747574890,286040679359498,520298712690339,263765808666431
"08/19/2012",698859589364226,286040681440014,522688746031230,263765810124128
"08/20/2012",705183680123040,287456582700306,527317858891692,264736547839282
"08/21/2012",705904145102804,287915137455760,527863452262490,265092334919897
"08/22/2012",708045640185267,288402715888485,529418537448879,265398011694706
"08/23/2012",709975599123147,288754199535805,530860196899642,265628526722191
"08/24/2012",710336016160399,288854905845907,531119426699361,265694983300745
"08/25/2012",710336227143548,288855116829056,531119892077646,265695448679030
"08/26/2012",710339944545306,288858834230814,531122257856465,265697814457849
"08/27/2012",710614342679025,289041909185593,531316531148189,265821961212202
"08/28/2012",716821039351102,295248605857670,534995296855488,269500726919501
"08/29/2012",716927470854522,295261950969475,535082596199234,269512864127678
"08/30/2012",718214256302387,295657782740888,535994361435700,269781946321379
"08/31/2012",719532257304007,296287813328712,536746944257238,270160038076236
"09/01/2012",721306896283503,298053600884304,537930656521808,271339207321160
"09/02/2012",722167938078432,298242701630601,538343539154862,271465284356872
"09/03/2012",724585224423948,298831826549207,540109904743253,271834028157062
"09/04/2012",730910519843034,300456301540510,543698348058797,272967502104730
"09/05/2012",735734161827372,302571002258943,546478353832583,274336747145261
"09/06/2012",740146179368951,303524358846137,548833904351746,274992787685381
"09/07/2012",750578089991781,303853628766652,553921131640505,275190080703160
"09/08/2012",754865427575337,303876735242147,556085265717385,275206250521497
"09/09/2012",760055124311124,303876997276067,559189830654581,275206385581095
"09/10/2012",762899827329951,305564282278182,561244867704475,276383508301963
"09/11/2012",764166629471296,306264035594877,562131097063751,276828035154965
"09/12/2012",765455503594953,306605881851380,563031144125518,277048959337904
"09/13/2012",766417140932487,307170329916714,563678793834109,277537485422437
"09/14/2012",767168551916938,307561792575199,564145478268747,277762541892722
"09/15/2012",767514735766573,307579793874526,564398110229518,277773586958434
"09/16/2012",769366331974915,308291690698128,565761072354045,278258939091549
"09/17/2012",770677047407633,308734436367486,566636919256160,278495861003201
"09/18/2012",771924906616230,309947634623315,567438852384252,279281381186614
"09/19/2012",772410902213439,310262805829624,567773104239899,279501346415056
"09/20/2012",773898412715871,311750316332056,568857040958200,280585283133357
"09/21/2012",774713445271908,312565348888093,569400988969106,281129231144263
"09/23/2012",774762090540929,312613994157114,569434015341449,281162257516606
"09/24/2012",774785757713067,312637661329252,569451440538355,281179682713512
"09/25/2012",775731390061022,313583293677207,570057687692915,281785929868072
