Sample-768 Sample-770 Sample-772 Sample-774 Sample-776 Sample-778 Sample-769 Sample-771 Sample-773 Sample-775 Sample-777 Sample-779
226588_at 6.23411962296506 6.7222648544056 6.82423342842882 6.7354729902448 6.64327844482096 6.54557864526879 6.6813934854082 7.10984775600505 5.64175123963204 6.21736857157062 7.32940424685941 6.37015407958198
201943_s_at 4.11847396019001 5.97031115231001 6.24202875239015 6.21551134225313 6.57317070854555 6.696232239517 6.62354131244714 5.77687930990891 5.79251061540029 5.90231817565331 6.46795039039303 6.80187639581256
234015_at 4.36785527271376 4.41126362319868 4.61525187371896 4.70988185077825 4.72144857840513 4.50276842857612 4.19310226904594 4.04444052280095 5.07027895663636 4.75562160330605 4.26900389563031 4.59122113142235
213780_at 2.51508539146005 3.22318692246565 2.91534650037509 3.21969143747189 2.6182868902305 2.61340833601381 2.98300980393463 2.46053004348649 2.89898956674725 3.81590197931884 2.54966278079386 5.48525902663769
237019_at 2.40872056268818 2.94199623828513 2.06575376118696 2.00201439236366 2.50474938227076 2.65954171663786 2.4466666324635 2.10700087626145 2.76873394133829 2.43846795947135 2.46923509389614 2.56688049479272
223621_at 5.66326348053057 5.58043184118615 5.47389359836802 5.7049871156315 5.49570823039324 6.78299844086319 5.02597973783748 5.06181564698631 5.86097370040717 6.2423303620027 4.82295740617659 5.25313478582488
237236_x_at 4.90659215728293 4.64860559518864 4.90370666040092 4.45384848481964 4.91056475597179 4.78892958805463 4.58571743641592 4.8432425335896 4.98770271734629 5.27899183078495 4.44583494557765 4.74751377555669
242965_at 4.71514508030643 3.72764281316338 2.05103166779109 2.47933196875166 2.42380541228911 3.07763971372284 3.12946488936233 2.5301139719013 2.46564905414422 2.52728524963476 2.81972081778521 3.13437838186046
225886_at 8.03931079386173 8.62623959681537 7.45172716084584 8.22782287622172 7.68295130214094 6.96374736437599 7.74514596598732 8.09591914770653 6.9181380524353 6.62342310191015 6.83512827805883 6.82423239149447
1558947_at 2.23483792998116 2.28877848858237 2.41037926513098 2.35624288988061 2.84309008993133 2.37905044371949 2.08090572475694 2.44397182350416 2.68451501682703 2.42734398169558 2.16947866691784 2.27473849914574
211112_at 5.50540472116706 5.47022208297405 5.59300046902641 5.34056904874982 5.6907694435893 5.31369823221371 5.48635032616981 5.64187813207268 5.41439328689731 5.77944404500813 5.41439328689731 5.6369272866037
227301_at 7.00927271250192 8.59169084085688 6.92584296167389 7.71763365157475 7.2123863646056 7.58584908937479 7.58109956824037 8.63143687233691 7.06038209033638 7.5965356010926 7.009255072996 7.1119242633518
1566906_at 5.89633241143931 5.69561737466196 5.7521390293209 5.6247720916508 5.88911567727726 5.51463817694017 5.5200992546329 5.50539488046326 6.05883582350276 5.81106988390806 5.49781565428897 5.51352658146498
1567271_at 3.32993334431726 2.77037929424657 3.11101182798732 3.04738831368801 2.9606054191444 2.8936158028399 2.81456763309435 2.89892697504057 3.01924544225574 2.67122131896516 2.68084905887912 2.77948084586528
241252_at 2.22687606797897 2.16666131527518 2.22090320045523 2.14588930022951 2.27399415447656 2.49607801313821 2.43843936734731 2.36665554587828 2.09385741382161 2.22163128402703 1.93221710404697 2.17181658365331
227580_s_at 7.01916538659342 8.15007986340634 8.60015649053132 8.30019943360322 8.57610582721412 8.29219755034724 8.12478811332323 7.78742594837104 8.36016254001029 8.72505528855802 7.80420884851113 7.95297868726643
208688_x_at 9.20418882541701 9.39556128891376 9.09608348597342 9.08409895920748 9.08722790579403 9.17410083679238 8.90906019366231 9.0100268876796 9.03714356785619 9.20697894131118 8.97090924673169 8.96754000899408
225609_at 5.03835907504758 5.17991133510598 4.55959516578344 4.26600402798819 4.80318076595705 5.13060092618367 5.56341329596589 6.25314068625096 4.28479329203092 5.27917405906651 4.86443880245355 5.1793363570597
241701_at 6.63779592603044 6.23813090654974 7.23850348394562 5.69495914632972 7.14925026285922 6.25137355598103 6.12345825172295 5.05394986610509 6.18925299882152 6.21875274581335 4.51516589687717 5.28903543527409
1570158_at 2.52168578614983 2.45655908132216 2.27082071918215 2.48861651365025 2.60587298778422 2.4224218996998 2.29090397195389 2.51080245303606 2.6604449621548 2.38426596918187 2.59544501189119 2.49802324676211
228510_at 5.72327157667577 4.90855610726079 5.47187791593933 4.99542445595246 4.80934832887717 5.24225672038065 5.32215418543796 5.06030476858153 5.01797793164898 5.11422882570165 5.85490248619315 5.5028477416878
201150_s_at 10.9125190167182 10.50265649468 10.1902297592789 10.9157649246329 10.5308877105773 9.70550625772977 11.2872472535367 10.0829647815498 9.72840020931465 11.0429491022903 11.3120159305645 11.0283161313011
1569912_at 4.37050560999839 4.09076250764686 4.78873554728466 4.46050710745645 4.61878419374425 4.18982595960921 4.11237241224877 4.36146972652034 4.55378117010662 4.35034199601431 3.95992317823347 4.51987675070228
231730_at 2.52796194821119 3.02210743677137 2.88429478104197 2.40152491199068 2.54274554077532 3.58429025264833 3.23345926555796 3.35581403034648 3.34240463456309 3.02055649986598 3.15170001241445 3.79605949749981
223792_at 5.33059500490535 5.26996502955368 5.34624401402856 5.2285172717072 5.40664080844793 6.50376379051793 6.34770265931325 5.24542030497076 5.3157510336755 5.29210709120115 4.69597328448805 5.13774877281182
1563296_at 3.6606958740076 3.16234162612752 3.19776352974137 3.60032277839296 3.53537793888438 3.264720204976 3.19969505983957 3.17664821496557 4.02464053337628 3.0574521486866 2.8865492454471 3.45460391556469
218604_at 8.24968617242806 8.7183512597074 8.09037762718591 8.64210544363797 8.29792048807923 8.3978426335463 8.54738945228515 9.28263576909719 7.72051925243459 7.89240505024325 8.78002438371632 7.97386522663598
238063_at 3.29502439140598 4.58561840716303 5.17140409497585 6.0626412099494 4.85256511492934 5.88454060348865 6.33131374711186 5.7660144752429 4.42386184997281 6.46645161093521 5.91114170713779 5.406640146703
236237_at 8.21903769535983 5.42978938352641 5.93800646084209 6.08126827508177 5.19251872122662 5.55416790717299 5.63870951376947 5.64820912531094 5.4992384317343 5.86737302852519 3.13684203244699 4.46112491876194
225167_at 6.27367532029262 5.24903147787284 6.21164378683756 5.83258034524982 6.45003735431334 6.48678670330185 5.9794233454374 5.67876864333913 6.71356267408467 7.5423624897018 6.3512465705361 6.52404765593051
225172_at 5.86528429584315 6.7584223756829 7.13795090311727 6.61430989414216 6.70500859137066 6.64006622921011 6.21634491592637 6.5659242344981 6.52932277153542 6.50182802098032 6.35796753489725 5.5342046301778
230855_at 4.96324467012651 4.34423866924978 4.11904052126074 4.27858338360661 4.50039307664293 4.2195669153592 4.34454016559879 4.40201785119832 5.12353735881639 4.38870232498377 3.74232350837944 4.45652259618034
236866_at 3.27022262094482 3.45031498304958 3.19931871122214 3.21530143589453 3.4936809470736 3.41058299369578 3.08221555507486 3.22104552031233 3.80200157502832 3.94999661005869 3.66043058821365 3.48984779287807
230303_at 2.48618862880845 2.3504242944751 2.44409956395026 2.35049918329254 2.65666817764447 2.22695415211857 2.2098360289378 2.77538501697976 3.10051567373337 2.40427365392666 2.38555110890126 2.3768321831447
241781_at 2.39945697722709 2.14273745833154 2.08411761885349 2.09896388878359 2.14638987472028 2.00912310318921 2.03251478775485 2.08820342266047 2.39899418576121 1.88834214727537 2.30636441336941 2.36880842978899
1559732_at 3.64924379919281 5.57018218201077 4.44445414783864 4.65869225008134 3.52717059340248 4.24144341604242 4.09614573914394 4.01741845994446 4.44019564139891 3.68513761136359 3.19412573758154 3.45247065788556
239264_at 6.91782775478833 6.90310857785967 7.51866131104437 6.8376817492925 7.01703034436421 6.84666991360462 6.1817718254246 6.33853321587039 6.74309439444781 6.3957192101022 6.21267133934035 6.40009992314953
1555217_at 2.69827790524765 2.02033657068527 2.33993758995407 2.26839724642944 2.30280870843945 2.15989002611003 2.18747281758006 2.27925205018691 2.19725355068023 2.22367483564439 1.9747033597081 2.19464259643593
1553228_at 2.78852996811955 2.69896821835476 2.30430193329368 2.24756190332083 2.348265732593 2.37098342409301 2.50065461241492 2.39524777926936 2.24435951573901 2.13027069195789 2.7796233530232 2.50218424373153
206130_s_at 4.21632183618579 4.48508953862105 4.46417478080094 3.99013183621845 4.23862985130835 4.50375838979266 4.5444573003755 4.157471582711 5.13861010625241 4.74065608113162 4.33052295495211 4.84755800180259
233825_s_at 5.68166745554513 5.92180995791006 6.20754015741058 6.48973929694321 6.16046893295492 6.18692263046571 5.89796729254163 5.73499514040931 4.8774492116241 5.54829901046102 6.73262112954575 5.70808001587336
31845_at 7.01573591355027 6.36598640654566 7.89513352417366 7.0124094891071 7.87388269248765 6.49708056644389 7.37431440290198 5.88834556906816 5.44712917961832 7.74230092479415 6.34225850649922 6.7734401361217
1554228_a_at 4.25482307184586 3.85522108389933 4.26727405685686 3.95002933577126 4.79193473684249 3.98522840626237 4.29777553380859 4.41177813132674 4.70484417834369 4.38896728689554 3.92643229692349 4.14782820162752
221599_at 7.59284369534489 8.32460212475079 7.69761863487395 6.76942356793118 8.17350391524093 7.52958835437104 8.31911396236255 8.45262701478632 7.55077714261456 7.66836737968689 7.08666147549978 8.1561029884166
218116_at 7.04515564791217 7.1721011308239 6.38028837657423 6.02444532761857 6.25315687288051 6.20025583413506 7.47784191590088 6.86839447797687 5.72593285928726 6.47749187526794 6.04660406790394 6.56187761069478
201461_s_at 3.26100254696699 2.94728305902696 3.11146985575846 3.00687131528531 3.35660588176316 2.91535804003119 3.13545265761211 2.75208831931206 3.20700462217384 3.82381311636865 2.69009767741745 2.86946313653757
1565661_x_at 3.96974682680351 3.51083766284498 3.68082293090699 4.02251334012715 3.61928548111183 3.27953110610078 3.30972199137613 4.01732368344965 3.65026985214582 3.53381199814775 3.72085906043887 3.78059004666086
202328_s_at 7.12692897119648 7.34429095857842 8.09670615282092 7.48828440650712 8.41789611349022 8.22876877717907 7.02698768372413 7.45495938132505 7.64845520044098 7.32427359165559 7.80039848968454 7.78422387074705
224742_at 6.06787191575444 5.9794233454374 7.2157405236853 7.01134283953707 6.74628038943033 6.6146253109762 6.22960445830494 5.8851649609585 7.0963848785466 7.44416458698895 7.32727120747796 6.92535393020542
219193_at 7.4092594812665 6.75435697983248 5.05892422799306 6.14884707961908 5.85443651818497 5.82789102558649 6.71556229891344 6.39203416776734 5.53855681772781 6.13324454184599 6.17008342368027 5.43709365100643
1554582_a_at 3.5651383801856 4.36806027270366 3.88963096391041 3.85694057590288 3.82080241529383 3.35772071858186 4.54922919607986 3.78329937089454 3.95799496744234 3.94604772094858 3.71680203049473 4.1960439035678
1565527_x_at 2.739782055636 2.27981834739496 2.88265858504016 2.739782055636 2.84884933595584 2.69458238770084 2.32442124313012 2.26627008834 2.7943756818037 2.573801431787 2.56413507574689 2.72237734572604
235471_at 7.50055215565064 6.04149026584497 6.46407085933014 5.51502571845412 6.15486702406446 6.30734542102017 7.82063875474571 6.29352973818676 5.27438475847067 5.87497467369279 6.42363983067353 6.21039211491946
225224_at 6.92987385265983 7.19632116448809 6.68196926917006 8.21605398813628 7.60128694121125 7.71139251657242 7.50671282761348 6.35660665642823 6.18690233125194 7.45542132312608 7.87227965853149 6.38280945998112
202750_s_at 7.64052596045893 7.43300062838085 7.900368342925 7.62177553644922 7.61350875984263 7.65868044726302 7.54840929080446 7.21101634079423 7.34383070312163 7.75329842903597 8.4647301726326 8.15026883938715
212167_s_at 4.76764993823687 4.91921907528633 5.2217614581317 5.82856738952066 5.40787880761105 5.23007081332313 5.07389360670074 5.56154027549191 5.60752595076519 6.25547931491075 5.47691608751128 5.40898210265822
203337_x_at 6.38559047481351 5.87287531947215 6.71438751970579 5.49112939050703 6.16007986655178 4.70854300688411 6.85377238173364 6.8128447661418 5.12021198642697 5.14065485418993 5.94214018043867 5.46797189872387
211458_s_at 10.2198657257936 10.3542387607108 10.9672361681656 9.7057991719686 10.4001407678354 9.3542089849414 9.75136401421163 9.78757452882148 8.92283748062432 9.20419350585708 8.56881747883999 9.80429497984556
218315_s_at 7.39454024862173 7.74150906118633 8.48704176660914 7.25963855018928 7.91052935503381 8.18075255575913 7.69297810623182 7.95048191506541 8.00768592348928 7.86601100735454 8.22806670046138 7.89569963614263
1556781_at 3.52902527844421 2.52281119883171 2.52488791452098 2.66035146041763 2.44437461505125 2.54257225620538 2.59043226327476 3.64077717977096 2.44358849203724 2.38886704335649 2.37155243686295 2.38886704335649
206240_s_at 7.0543865874668 6.88876625434453 6.92187733486856 6.61139465472381 5.9981502096058 5.60746522721978 5.97480391765486 4.36656088844319 6.10047502170846 5.72870065641027 4.91068075370777 6.79038430895059
240624_x_at 4.34168967163866 4.4234713385075 4.72791645363463 4.6379503694125 4.76925150109719 4.23231084840841 4.49074839622755 4.45190500995134 4.69655257212655 4.76050483729488 4.23396368856901 4.33916059000956
1558189_a_at 2.97449971449168 2.82559972453831 3.07168409728049 2.84420514929905 2.71720643916652 2.75155540875264 2.80333371534454 2.85505336129937 3.75365378556572 2.82044777819058 2.69355533000992 2.62924871315402
209652_s_at 5.6341463248876 4.60671039156976 5.30126591210564 6.06397176451674 5.85222503837368 6.18642239505048 5.43500867947457 5.24080308234089 5.48885717694018 6.30103912088509 6.11543443070076 4.67704662019114
212334_at 10.3368647496383 10.1445855338235 10.148672201957 10.2001081363146 10.172895311157 10.3835471641259 10.3520751556225 10.0943857124943 9.27068486329108 10.5304363698297 10.2919705366788 10.801022148366
1560877_a_at 3.27712910808329 3.16607137176478 3.37732454110539 2.94292589021252 3.15587478987295 2.86147798604308 2.94186367721008 5.56020291946656 3.34946183886453 2.93804069253395 2.4419344038396 3.05253526274558
1562326_at 3.28553791273399 3.24751087853308 3.2597382853989 3.22463615819708 3.14131525567592 3.43074034758387 3.05753907243112 3.16735849620713 3.36299808225786 2.98365561175111 3.03614361897536 3.2424471064772
208818_s_at 6.33372685951796 6.28021834778164 7.32928624487185 7.39819914770493 7.77841519295098 7.60785551536641 7.28032766938873 5.79996174307948 6.84917935837798 7.99721330912354 7.80742148725401 8.69131817940281
239083_at 3.99924890443582 4.94662171602218 4.45414734294295 3.54990569517021 3.43372580971486 4.18734824765081 4.27829021194454 4.35876427511788 4.25549187406336 4.14218988596603 3.68957424514591 3.69486687867685
226855_at 4.07572710240236 4.63410247426812 3.66814954975648 3.71410466939142 3.90208646009129 4.6561986546502 4.91975416076654 4.06663715769023 4.24170535028603 4.50808730878155 4.31530662339895 5.00438652314575
215636_at 3.51027685590309 3.89083468487932 3.90635871661885 3.90109865924315 4.65351851013985 3.9352689435407 3.53158442596145 4.25426395053559 3.6286779772611 3.60281038585031 2.94263877558451 3.99979515173123
211211_x_at 4.25482307184586 3.7168757660858 3.70816673225893 3.98495485957167 3.84364710949174 4.07396227744288 3.93145617370008 3.88035441617983 3.94772619286752 4.40952552935664 4.3864966245988 3.91851980463222
1556168_s_at 2.75334231207245 2.49223434507976 2.29199009118106 2.6546516901666 2.43454380145632 2.44022405814017 2.36484464894733 2.48872738735015 2.74786386492443 2.37608949962624 2.50867319428977 2.11415635373448
1553020_at 3.08442195291398 3.28433341263771 3.73891633033605 3.68812708518342 3.22483998719132 3.03175898036156 2.86281939370541 3.57103862836841 3.48581683923633 2.90895610906062 2.41677137449572 3.23553767769622
241625_at 3.56003481967116 4.12965459769166 3.6295803402766 3.74926683882244 3.92352111064023 3.32269560071908 3.49460346813878 3.3313294752342 4.04621602605943 3.42375614341845 3.09892300148838 3.31137703497615
206484_s_at 4.48018313948295 3.70682213135852 4.38115830875148 4.31245309025886 5.18874636955529 3.83469934506884 3.41911872522335 3.48501161649112 4.60474181894759 4.26975601870598 3.30966329369566 3.80564979563586
216498_at 2.16550612423999 2.09833210359614 2.31734701648371 2.0906589926033 2.23080980219223 2.14774313755152 2.14355552330061 2.14461933928134 2.19984184813799 2.24066779763797 2.16982906665944 2.15948826865225
239285_at 6.39589385358315 7.07139498201906 6.79125069210522 7.75814083967993 6.79518409080694 7.05149633910689 6.81696289071773 6.71588528795158 7.56503637347546 6.75838433443905 7.52303775708803 6.8584136118616
217037_at 2.21583135741014 2.34298394080775 2.43971886190919 1.94893632025651 2.12309953620885 2.16708319284577 2.21583135741014 2.37358820415415 2.59908180010511 2.36456835725339 2.18676513402446 2.33604089481916
1562253_at 2.71498138848209 2.35744716635307 2.50638096579249 2.49837485679393 2.49342192500018 2.73471619223496 2.58131935299813 2.64208045286486 2.82440819251473 2.53058963845617 2.55921508749578 2.79519955999897
1554966_a_at 6.4835134508298 6.93344336550509 7.52758104963909 8.89670016722114 7.7028214496033 6.82871589480803 7.97447387665088 7.29422970360676 4.94712611342211 5.44387542627548 8.07017642600713 7.28812497312846
212832_s_at 4.87848962780452 6.33530114912917 6.50764768833021 6.87357127917489 6.69494195668254 7.13947361182773 7.45788273309284 6.78514440598859 6.2035780111215 7.0775148612499 7.79998598721239 6.69887550420354
240304_s_at 2.93157058345059 2.38847497991471 2.77820926434574 4.10912466752701 2.90083013435759 5.87643102006656 2.91115344579849 3.22081406185934 8.93972468797165 6.73056658986906 5.9734197201436 2.41045820931758
215573_at 3.90045538617651 3.92426283558623 3.88992485157959 3.56834263034245 3.51731861409687 3.31137023122823 3.63987294732864 3.51711590192823 3.2397571133555 3.32027745926362 3.39162829367426 3.1045441222749
213761_at 5.44566216293273 6.17660991741332 6.30954265640739 6.73193479962441 5.26537491211361 6.80026784717144 5.32242327424424 6.08139021474523 3.85265065099742 4.66745828654812 6.78884986108962 5.92554854925364
1564435_a_at 3.62612774962587 3.62612774962587 3.66574309488719 3.71958217895397 3.69390382449185 3.40759204310916 3.57907692021633 3.54885787198819 3.83047625513305 3.80132787631062 3.76248838365513 3.64765263292967
221636_s_at 4.81094007073064 6.47035408455167 5.57789022539995 6.36418446951232 5.7736613857381 5.72530170712807 5.13362187513936 6.51499288742072 4.30997447236528 5.25264694893849 5.6449688817281 5.2273782091891
216616_at 2.73373293429345 2.84176435442697 3.37987734264022 2.7508928162573 2.73251516885988 2.74093728502756 2.9645655556213 2.94852211479018 4.06965740166019 3.2792540781889 2.85018124105872 2.57213811869101
213144_at 5.87165470231757 5.16714460841405 4.70868664405841 5.66709038320201 5.34331292445449 5.28387456896055 6.6470769827902 6.41091839972011 5.79840351958995 5.47191068466793 6.30181924479438 5.51001736719824
213202_at 4.85714509344201 5.07860522553634 5.38270579827635 5.12798344433012 5.41346630717644 5.04835207202901 4.80000756651779 5.08247267918569 5.72954394911925 5.38700176108568 4.92916295548378 5.47215229234544
1555948_s_at 5.07705636313655 2.98826112631675 3.13598260823754 3.80816863977033 3.21081126889167 3.07336863089182 4.15391388102892 4.05841160087849 3.64924339356081 3.34989239334764 3.70187527447294 3.4887873946483
228193_s_at 5.79324261034359 6.48679373162122 7.10057288676918 6.8481170122573 6.39883390770314 5.92344430301833 6.05001932631733 6.71628457194248 6.22000529504428 5.95328138017627 6.79960658204258 6.97173193820747
236855_at 3.10322412178518 3.14369727722392 3.08217987789541 3.44134291590164 3.37484557550183 3.09280519376192 4.73712638355653 5.23711491692514 3.80697661110641 3.36571398758461 3.89630611367027 3.69952361557698
1565758_at 3.34681557270857 3.27377571432813 3.61716984334181 3.29989874675652 3.18221569807676 3.31528142417848 2.970500305319 3.36687330976101 3.55958636622128 3.12158835266584 2.94410599937218 3.61881296573531
1564525_at 7.52447663564169 6.89704233444984 5.65151107497825 6.2264059628979 6.09951028454543 6.23308001504734 5.21907086663219 5.49859432992425 6.41495064874228 6.18107143586194 4.47656138133695 5.64874776496995
242968_at 6.75670985830979 4.67463293891672 4.31658501419821 5.6765971012361 4.14204997734036 4.06006038696726 4.27829099528155 4.86708456400236 3.33506388949592 4.40952552935664 4.27751476738995 3.99330124282974
1553675_at 3.3888168403336 3.12735142941343 3.11640731003599 3.05675646158805 2.78602418387213 2.94395815395743 2.81781755083615 3.25569974248158 3.37868038913901 3.18291450817102 2.74850536746551 3.36752854794445
1556462_a_at 2.83587093198981 3.04200522772969 2.80908610623597 3.4520083434031 2.71598548130918 3.15959646343098 3.05564737620054 3.09032207484306 3.26836960626698 3.05016234596881 2.24609743341183 3.16399138637599
209968_s_at 4.4450384094502 4.03672817391059 4.68143061030776 4.03219402332529 3.92778541411269 4.18039960204856 3.84649237616722 4.27589628140646 4.69267962223549 4.0196745207324 3.97943631400691 4.20466629797019
222007_s_at 4.2200093888821 3.93145644657152 3.86175045960787 3.86495736599708 3.98756916375898 3.74582160669383 3.78534126614296 4.06029833252255 4.10553034657477 3.81509371557681 3.58036846224585 3.67383592456974
244596_at 3.38210926560648 3.39053654340509 3.41329022152682 3.24115761670168 3.76190408294235 3.46501418962573 3.4569986185257 3.32849360490605 3.40423701204324 3.45771260322545 3.1029252193099 3.41650339597257
226862_at 5.64655922397885 5.72610097927486 5.72138265979095 5.6768159453479 5.837363187307 5.9066979026809 6.0843891080405 6.07601044840287 6.30209676177552 6.25610656748082 5.41373355177079 6.20469629985207
219725_at 4.82456262936567 4.79527549779339 4.61372156999944 4.76874904803282 4.97409195593333 4.99650981752639 6.73377563897179 5.39394691031576 5.70214979770297 7.50655198312923 9.38238261834282 7.04648940434488
215513_at 7.78529623318588 7.93883563733 7.56357314449216 6.56419764110463 7.33645895729438 7.91591690394685 6.09048250355605 5.06525718723347 5.80512094240671 5.08881043727436 6.38977572251011 4.21222431211097
1564635_a_at 3.70622805285159 2.23172311749068 2.94329224019438 2.36923805314467 2.10375598141996 2.60737638635367 2.89815531732911 2.46401054143863 2.65734413315419 2.62030994785404 2.19472379640375 2.5603902648238
228837_at 9.09076892796437 9.19778914273349 7.80999287374659 7.57056667272663 8.34525721252117 9.66370325620424 9.42765053724668 9.53998657612129 6.77250782901054 7.61541843999682 8.23546992958428 8.17062924693319
205226_at 9.47762491798389 9.55604132536699 9.73899272804481 9.53836010130143 8.53156501437156 8.77904964861693 9.81525466757176 10.8688656467224 7.96243399102374 7.17078978089401 9.20326942071332 9.29518829733056
209055_s_at 2.50688291573622 2.5458825457128 2.50153918840393 2.63289168794057 2.61267859489848 2.50153918840393 2.54877854724952 2.10684992033429 2.52546707354961 2.50153918840393 2.51432933886677 2.68800980279117
217213_at 2.52553887011325 2.40223911721349 2.33037504125207 2.33604089481916 2.70407239551463 2.31764366773575 2.39408516915531 2.63448845663008 2.2514130475673 2.49473322337244 2.55156808633376 2.06542296371912
209214_s_at 8.78680654095514 8.43545575876278 9.26101214015535 8.19603814435493 9.01924478887957 8.46083500911071 8.27104523899512 8.06208811089924 8.44968537669663 8.78147126652618 8.6946015048241 8.23429858619357
230288_at 5.03956746159146 5.36239699732117 5.06308679293503 5.24000703803162 5.72258231127945 5.10456527367802 4.59895828296702 3.97204381166264 4.52117663451789 5.27018321513516 5.1445164452422 5.31578638435896
1561352_at 3.96976361086519 3.71072177706938 4.19085705053195 3.92438290938908 4.29213371364556 4.11668020189444 3.59013312267922 3.67924650661213 4.40924548231999 4.0803496093291 3.68427221559963 3.86163654137179
203582_s_at 2.91310404438243 3.51521336474093 2.81910594782653 4.16761378389214 2.35250708064936 4.01350958904407 3.52169508949975 5.21066091504005 2.46147902825732 3.54879862393156 4.33052295495211 2.95653750818014
239444_at 3.17123462172798 3.78928727548118 3.27613399851187 3.59743813230728 3.5926982464274 3.63109490496707 3.67490174648386 3.61777812536011 4.85260553678552 3.59318578201911 3.39927623393144 3.63432572182094
232629_at 2.24525685918853 2.21566143814481 2.19780551253348 2.16504814142934 2.28065833336018 2.14154912473496 2.07999135183134 2.54688453633801 2.4288516839662 2.4288516839662 2.78738814815595 2.18212238368063
1556172_at 3.16620470206484 2.77567139813847 2.66884516904423 2.89565774032498 2.59614598762779 2.65131853447815 2.82098741778068 2.68525268613597 2.87966025038538 2.64403261215106 2.33604089481916 2.75985125077573
243264_s_at 3.18481420467 4.68382169957499 2.62570585214036 3.78238939873599 2.76023119841545 3.10984417172049 3.11653755530416 4.30502015237454 3.03726615204652 3.65381518807401 3.52417438762445 3.0822165101986
241840_at 3.98659596357258 3.91733613971242 4.09528259920295 4.24704502650407 4.15321101505775 4.1125076268722 3.92890539833677 4.16826006832574 4.24912683544782 4.16243698795592 3.78124413887678 4.49339673155459
241715_x_at 7.12709837110502 7.00163584660068 6.66548281559762 6.70750181352255 6.77797273053857 6.63383439303725 6.5123388825621 6.66294825066553 8.17797433331771 6.95431655495622 5.91811002713628 6.36476909917746
227122_at 4.76479556824398 5.48276089769835 6.32927317046343 4.50521803521197 5.51945223637438 6.14697501376202 6.34277856642831 5.06346766826305 5.36712533140738 5.75579894190235 6.80817092615995 5.42475526688466
1569225_a_at 4.11465036214172 4.20262461878759 4.37689460304777 5.32377029841179 3.9460563761175 5.67609560413321 4.20545981946453 4.15353342855376 4.15226953821243 4.99955887255266 5.38113188580412 3.81495281146507
1555261_at 2.5756165938993 3.1983586249512 2.63791268433321 3.78338622342062 2.79338387559131 2.92684012091742 2.72368472308233 2.49333491619599 4.43182532022847 3.14758386037909 2.56222497286096 2.76721651439027
225076_s_at 7.64332952546168 7.23066750308352 7.98938713898113 8.26657714011223 7.40025614403429 7.73862740072494 7.82948939504565 7.08206174968434 8.28223398824585 8.06486810400369 8.56546109383385 8.78310266797268
229336_at 6.14040225737101 5.59774522095247 6.0920542576307 6.59130774096251 6.89111291103861 6.52037919509644 6.89678048771028 6.71451404328155 7.0599068497248 6.96532830450881 6.71204696654237 6.26713111914844
202188_at 6.81298698667833 7.31501153754255 6.807077287057 7.03811790275039 7.0008194718575 7.17048875352348 7.47693251557352 7.24736091743623 7.209837296857 6.94875300691105 7.80939194530181 7.80180491384106
215164_at 3.67353253351703 5.21343056524913 5.3954066984908 5.65894299040093 6.26680011278328 6.98626438969377 6.22710920937203 5.75475706575378 5.80001927870238 5.36303952047557 5.27034070621403 4.26645372801655
236861_at 2.98448968487538 2.48554046448138 2.97924490092343 2.6650513013171 2.73471619223496 2.45045843006973 2.6791230834048 2.62120972372133 3.37080355004256 2.64849829228681 2.68853442181869 2.74051059292757
234247_at 2.62589526002873 2.22891720062692 2.20640517164834 2.13228553132663 2.45801855016494 2.28891324334942 2.35534829828887 2.25210763742382 2.13902159372711 2.26649745652076 2.15840909311323 2.40173583686
244735_at 2.56272607741975 2.56281677705982 2.33356145468648 2.46100127343049 2.39559121711276 2.20291478242579 2.36866678144258 2.78662279569926 2.59898829293167 2.22110801106659 2.41738322746082 2.34463603914598
237371_at 4.4002245954484 4.30470432857117 6.52951761424203 4.43045550119146 4.81888881066321 5.88994119437175 4.76271302236055 4.40128047058395 4.80434699612547 4.99698580191846 4.88411063006673 5.16744855654386
221230_s_at 8.52847822405291 9.48885877897193 8.84104307521117 9.61408744065234 9.11702053177338 9.13830105399944 9.14131122479157 9.5927877767134 7.32629166989264 8.60014166078956 9.27858003956895 9.0553471812203
226935_s_at 7.87606873380377 8.61689502892076 8.05593763612348 8.01891897524179 7.89336424641845 8.00596837938095 8.32553363385206 7.97038866080991 8.19172184677501 8.91652752311382 8.12227382421103 8.22364941166806
244220_at 6.86956544064573 6.45932448328972 6.83299253201943 6.65106273513936 6.97789877033594 6.35479891326517 6.3319799175156 5.58765469689789 7.43316353281538 6.66367025215392 6.14324996262494 6.42553915607046
226531_at 6.49700554361313 5.93949252218623 5.86130183878542 6.32184150118885 6.80357420547364 7.67225542000579 6.0872440083369 5.01037834926065 5.80013763873681 7.12349081962681 7.69946198522898 6.36215978510376
205692_s_at 4.97224267577458 6.42935820094273 4.81441545613214 6.25658734332927 5.30346046390828 6.60548317601675 5.1391626092635 5.41175060196934 5.40128994673583 7.91948800768517 6.72996088007651 7.40458800801831
215720_s_at 4.00053298658609 4.63774304463118 3.97080570415248 3.59031093712996 4.43906087418134 4.16896270899687 4.28465454179803 4.13013401505941 5.07834237322029 4.26938212361022 3.56199362629336 4.00668917496485
